tileid,tilelat1,tilelon1,tilelat2,tilelon2,lat1,lon1,lat2,lon2,user,timestamp,uuid
176708,-88.6848439262,16.5393646853,-88.6839456109,16.5402258008,16.5399544839,-88.6848954856,16.5398310651,-88.6847774684,callaghan_rachel,2017-02-06 23:00:05.344754+00:00,6181435b-614c-4b8f-8e7a-8ccb2a065caa
176708,-88.6848439262,16.5393646853,-88.6839456109,16.5402258008,16.5401627529,-88.6845964193,16.5400650465,-88.6845079064,callaghan_rachel,2017-02-06 23:00:04.213177+00:00,57854019-48ad-4892-8872-5ab84d1fa151
176710,-88.6848439262,16.5402258008,-88.6839456109,16.5410869162,16.5409868272,-88.6848673224,16.5409135477,-88.6847935617,Fisher_Natalie,2017-02-09 19:54:07.184851+00:00,871338eb-3bb8-4ee3-b1bf-4a42b37d5144
176710,-88.6848439262,16.5402258008,-88.6839456109,16.5410869162,16.5410922468,-88.6845280230,16.5410035401,-88.6844381690,Fisher_Natalie,2017-02-09 19:54:07.366780+00:00,56475f7f-c74b-4ff4-b636-68a69795a192
176710,-88.6848439262,16.5402258008,-88.6839456109,16.5410869162,16.5407335629,-88.6847130954,16.5406499985,-88.6846272647,Fisher_Natalie,2017-02-09 19:54:07.381844+00:00,a78a494e-f16b-4b9f-97fe-8e0d61aa5e60
176710,-88.6848439262,16.5402258008,-88.6839456109,16.5410869162,16.5407927008,-88.6847198009,16.5407091364,-88.6846151948,Fisher_Natalie,2017-02-09 19:54:07.561095+00:00,88eeec5a-ffa2-4ec7-ab51-59a0fa0ac24b
176710,-88.6848439262,16.5402258008,-88.6839456109,16.5410869162,16.5404867263,-88.6846151948,16.5404044474,-88.6845159531,Fisher_Natalie,2017-02-09 19:54:07.974728+00:00,fedc0ab2-374f-4c5a-8e7c-4b53bc98a607
176710,-88.6848439262,16.5402258008,-88.6839456109,16.5410869162,16.5407374197,-88.6844864488,16.5406551409,-88.6844274402,Fisher_Natalie,2017-02-09 19:54:07.983116+00:00,1fe14b96-c050-47b3-aa74-91b830df6d7f
176710,-88.6848439262,16.5402258008,-88.6839456109,16.5410869162,16.5405471499,-88.6846554279,16.5404584430,-88.6845843494,Fisher_Natalie,2017-02-09 19:54:08.162171+00:00,f9d30619-6cf1-4da9-9f21-04bc0bfe3e73
176710,-88.6848439262,16.5402258008,-88.6839456109,16.5410869162,16.5409611151,-88.6845266819,16.5408711227,-88.6844408512,Fisher_Natalie,2017-02-09 19:54:07.563118+00:00,c4a82594-4b17-4ac8-884a-416ec81d71d5
176710,-88.6848439262,16.5402258008,-88.6839456109,16.5410869162,16.5410241097,-88.6845467985,16.5409546871,-88.6844797432,Fisher_Natalie,2017-02-09 19:54:08.703127+00:00,c8420bda-46c1-4fc1-af09-233c4777fdbf
176710,-88.6848439262,16.5402258008,-88.6839456109,16.5410869162,16.5408724084,-88.6846312881,16.5407952720,-88.6845293641,Fisher_Natalie,2017-02-09 19:54:08.707297+00:00,07c415ce-e601-48d8-bb98-6f398976c187
176710,-88.6848439262,16.5402258008,-88.6839456109,16.5410869162,16.5406808530,-88.6846835911,16.5405510067,-88.6845763028,Fisher_Natalie,2017-02-09 19:54:09.077566+00:00,18abd9a5-0f24-4f52-ba12-9ea736f158d3
176710,-88.6848439262,16.5402258008,-88.6839456109,16.5410869162,16.5404108755,-88.6846044660,16.5402913138,-88.6844837666,Fisher_Natalie,2017-02-09 19:54:09.248595+00:00,401a3249-cbab-4f4c-aa28-38eec0035495
176710,-88.6848439262,16.5402258008,-88.6839456109,16.5410869162,16.5402951707,-88.6845803261,16.5402206053,-88.6844931543,Fisher_Natalie,2017-02-09 19:54:09.250378+00:00,524280b7-d71c-49f4-b2ea-aed493f3e993
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5411912382,-88.6846782267,16.5411128164,-88.6846071482,jones_holly,2017-02-07 21:57:50.074751+00:00,0ca2a019-1575-4050-b68e-36b05402fb0b
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5411668118,-88.6847801507,16.5410575354,-88.6846943200,jones_holly,2017-02-07 21:57:50.074436+00:00,ba460c99-19a5-452a-985a-862a25036968
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5411218156,-88.6845561862,16.5410009689,-88.6844287813,jones_holly,2017-02-07 21:57:50.076948+00:00,7727aecf-d540-4693-96ed-c43407387fb4
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5414714996,-88.6846272647,16.5414252179,-88.6845199764,jones_holly,2017-02-07 21:57:50.567939+00:00,a3e965ca-158d-4b0e-b349-a3b20e3d7b84
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5414920692,-88.6847358942,16.5414072195,-88.6846420169,jones_holly,2017-02-07 21:57:50.734558+00:00,fd74b2fd-ae42-4842-bd76-1e69795eb5ae
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5411835246,-88.6844864488,16.5410845331,-88.6843831837,jones_holly,2017-02-07 21:57:50.901653+00:00,3734eeb1-b843-4a96-a305-cdf5415b9ed1
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5414085051,-88.6846487224,16.5413030857,-88.6845239997,jones_holly,2017-02-07 21:57:51.068850+00:00,9b367b04-b72c-4f55-bb83-1ce1f428450b
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5411642406,-88.6846259236,16.5410716771,-88.6845132709,jones_holly,2017-02-07 21:57:50.077346+00:00,dbf07bbb-e7dd-495e-be38-312d2f5ebcce
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5416219149,-88.6846259236,16.5415319228,-88.6844971776,jones_holly,2017-02-07 21:57:51.371968+00:00,4a42b432-8fb2-4d04-be11-05408ed7b324
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5412683744,-88.6846125126,16.5411693830,-88.6844998598,jones_holly,2017-02-07 21:57:50.086108+00:00,cc5f825d-7f7f-41ce-abd5-5f323d689905
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5413866498,-88.6845508218,16.5412773736,-88.6844649911,jones_holly,2017-02-07 21:57:50.742892+00:00,6c6c5f4b-bfbe-4145-b2c8-cf672f76b2cb
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5417774724,-88.6845427752,16.5416913373,-88.6844542623,jones_holly,2017-02-07 21:57:51.673245+00:00,eb97bc30-0a6f-4817-b39f-5a86aebca974
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5413069425,-88.6845535040,16.5412516616,-88.6844435334,jones_holly,2017-02-07 21:57:50.907304+00:00,8160bd93-5cf1-4a1a-ba11-dd2cb37b8bea
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5418867484,-88.6845789850,16.5418057556,-88.6844958365,jones_holly,2017-02-07 21:57:52.079500+00:00,abbe8548-d0ac-4eff-a06e-a128c5235c33
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5417761868,-88.6847372353,16.5417183349,-88.6846232414,jones_holly,2017-02-07 21:57:52.081620+00:00,64c0d458-4917-4495-982c-ec0541eaa2f8
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5416900517,-88.6845266819,16.5415679196,-88.6844207346,jones_holly,2017-02-07 21:57:52.380829+00:00,d68b4e74-67e6-439e-a02e-558b49158d42
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5420037378,-88.6846312881,16.5418970332,-88.6845253408,jones_holly,2017-02-07 21:57:52.540112+00:00,6fc0a426-9659-4a82-9a51-5a4839cfe0ee
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5415447788,-88.6845789850,16.5414650715,-88.6844851077,jones_holly,2017-02-07 21:57:52.211532+00:00,d9bb42fb-e559-4664-9394-ddd22ad29541
176712,-88.6848439262,16.5410869162,-88.6839456109,16.5419480317,16.5418931764,-88.6846379936,16.5417967564,-88.6845508218,jones_holly,2017-02-07 21:57:52.948093+00:00,63b9a6e5-5f1b-4aa1-a516-41617d5cec8c
176714,-88.6848439262,16.5419480317,-88.6839456109,16.5428091471,16.5426593916,-88.6847211421,16.5425809704,-88.6846326292,jones_holly,2017-02-07 22:01:11.131077+00:00,4b774546-3768-485e-93bc-525d2b414c8b
176714,-88.6848439262,16.5419480317,-88.6839456109,16.5428091471,16.5427159577,-88.6846902966,16.5426349653,-88.6845789850,jones_holly,2017-02-07 22:01:11.298642+00:00,f1917b84-b105-4bec-83b0-1df89e697929
176718,-88.6848439262,16.5436702626,-88.6839456109,16.5445313780,16.5445556327,-88.6847171187,16.5444964960,-88.6846379936,jones_holly,2017-02-07 22:45:41.587365+00:00,2f4fe1dc-4d24-470a-bbc0-e56da6f63580
176718,-88.6848439262,16.5436702626,-88.6839456109,16.5445313780,16.5442059544,-88.6847412586,16.5440928231,-88.6846661568,jones_holly,2017-02-07 22:45:41.755546+00:00,5318e8b6-bbbc-49b0-ab56-833fe8366a16
176718,-88.6848439262,16.5436702626,-88.6839456109,16.5445313780,16.5440928231,-88.6848418415,16.5439912619,-88.6847090721,jones_holly,2017-02-07 22:45:41.907966+00:00,b7facc66-732f-46a4-8fe0-c9a1cd715931
176718,-88.6848439262,16.5436702626,-88.6839456109,16.5445313780,16.5444964960,-88.6848364770,16.5444090765,-88.6847586930,jones_holly,2017-02-07 22:45:42.076216+00:00,af6add86-5978-4ca6-a08b-72ab8bf7c6bd
176718,-88.6848439262,16.5436702626,-88.6839456109,16.5445313780,16.5445466337,-88.6848016083,16.5444643565,-88.6846983433,jones_holly,2017-02-07 22:45:42.259084+00:00,e6fabd66-0474-4271-9543-c3fc0c6a6c11
176718,-88.6848439262,16.5436702626,-88.6839456109,16.5445313780,16.5444797835,-88.6846621335,16.5443795081,-88.6845602095,jones_holly,2017-02-07 22:45:42.441164+00:00,77d02368-905e-48d4-a4c4-a995895c5e3a
176718,-88.6848439262,16.5436702626,-88.6839456109,16.5445313780,16.5441352473,-88.6845682561,16.5440632546,-88.6844891310,jones_holly,2017-02-07 22:45:42.602812+00:00,552ad523-787c-46ec-a879-ef9dac418f0c
176718,-88.6848439262,16.5436702626,-88.6839456109,16.5445313780,16.5443332271,-88.6848418415,16.5442458075,-88.6847707629,jones_holly,2017-02-07 22:45:42.767900+00:00,44e608fb-9e13-408d-bbe1-5440470ec3a5
176718,-88.6848439262,16.5436702626,-88.6839456109,16.5445313780,16.5443872216,-88.6847439408,16.5442920885,-88.6846487224,jones_holly,2017-02-07 22:45:42.947598+00:00,b389dd2d-107c-471e-8e32-d22edda423cd
176718,-88.6848439262,16.5436702626,-88.6839456109,16.5445313780,16.5446109127,-88.6846460402,16.5445042095,-88.6845333874,jones_holly,2017-02-07 22:45:42.952778+00:00,81bf4d16-10b4-40f8-a4e4-6cdcbac6ddfe
176718,-88.6848439262,16.5436702626,-88.6839456109,16.5445313780,16.5439732637,-88.6847533286,16.5438845584,-88.6846674979,jones_holly,2017-02-07 22:45:42.956583+00:00,e5790ffc-0328-43c5-b7f9-42f82ba02096
176718,-88.6848439262,16.5436702626,-88.6839456109,16.5445313780,16.5442316661,-88.6845669150,16.5441493888,-88.6844851077,jones_holly,2017-02-07 22:45:43.472489+00:00,def0623a-4ea9-49e3-b530-9fa80dec54d4
176718,-88.6848439262,16.5436702626,-88.6839456109,16.5445313780,16.5443036587,-88.6847305298,16.5441956698,-88.6846366525,jones_holly,2017-02-07 22:45:43.624831+00:00,478d330c-f426-476b-a351-5ed5b410afd8
176718,-88.6848439262,16.5436702626,-88.6839456109,16.5445313780,16.5443756513,-88.6845535040,16.5442843750,-88.6844569445,jones_holly,2017-02-07 22:45:43.839727+00:00,3a476cfa-b79b-4b8c-a4ef-816071941275
176718,-88.6848439262,16.5436702626,-88.6839456109,16.5445313780,16.5437765692,-88.6847372353,16.5436750078,-88.6846205592,jones_holly,2017-02-07 22:45:42.958542+00:00,b5737755-4d3a-48d7-a8f5-29a3b3fcb13a
176718,-88.6848439262,16.5436702626,-88.6839456109,16.5445313780,16.5442805182,-88.6848109961,16.5441481032,-88.6847090721,jones_holly,2017-02-07 22:45:44.178384+00:00,c8dce979-4a0a-4791-9f73-592cb1e4cb75
176720,-88.6848439262,16.5445313780,-88.6839456109,16.5453924935,16.5448088920,-88.6845239997,16.5447060456,-88.6844542623,jones_holly,2017-02-08 01:46:43.312491+00:00,ec394d1f-df3e-411b-af48-e852f3846592
176720,-88.6848439262,16.5445313780,-88.6839456109,16.5453924935,16.5447471842,-88.6847680807,16.5446186262,-88.6846446991,jones_holly,2017-02-08 01:46:43.321432+00:00,01e8e9e6-3047-40b2-aefe-2bd81f836c74
176720,-88.6848439262,16.5445313780,-88.6839456109,16.5453924935,16.5446366243,-88.6846527457,16.5445080662,-88.6845400929,jones_holly,2017-02-08 01:46:43.336590+00:00,677c7578-b9aa-4a72-98f1-f14764b2bf81
176720,-88.6848439262,16.5445313780,-88.6839456109,16.5453924935,16.5451225731,-88.6849290133,16.5449914442,-88.6848136783,jones_holly,2017-02-08 01:46:43.828898+00:00,51a42cf3-011c-4e3c-bef9-b42baf2e735b
176720,-88.6848439262,16.5445313780,-88.6839456109,16.5453924935,16.5450300115,-88.6847949028,16.5449040248,-88.6846983433,jones_holly,2017-02-08 01:46:44.004388+00:00,5adcf19a-d9c5-4b82-8c29-acb640eee88b
176720,-88.6848439262,16.5445313780,-88.6839456109,16.5453924935,16.5446417666,-88.6847707629,16.5445183509,-88.6846581101,jones_holly,2017-02-08 01:46:43.336937+00:00,4d209800-65a0-42c8-b15e-fd8237f01d7a
176720,-88.6848439262,16.5445313780,-88.6839456109,16.5453924935,16.5447574688,-88.6849370599,16.5446366243,-88.6848136783,jones_holly,2017-02-08 01:46:43.327186+00:00,8471e06e-7c93-4fe0-b83c-a770c3243427
176720,-88.6848439262,16.5445313780,-88.6839456109,16.5453924935,16.5453411211,-88.6846366525,16.5452228481,-88.6845347285,jones_holly,2017-02-08 01:46:44.519432+00:00,277f3bd6-182d-462c-88f6-5ec79cf297ec
176720,-88.6848439262,16.5445313780,-88.6839456109,16.5453924935,16.5453179807,-88.6848592758,16.5451868519,-88.6847761273,jones_holly,2017-02-08 01:46:44.358018+00:00,35831f12-2aab-4a54-b0be-8dff8608b093
176720,-88.6848439262,16.5445313780,-88.6839456109,16.5453924935,16.5450840058,-88.6846178770,16.5449940153,-88.6845266819,jones_holly,2017-02-08 01:46:44.859879+00:00,1776ef8b-b244-419f-8dac-8b482af91a8a
176720,-88.6848439262,16.5445313780,-88.6839456109,16.5453924935,16.5454799632,-88.6848217249,16.5453539768,-88.6846956611,jones_holly,2017-02-08 01:46:44.695932+00:00,60c62fec-e816-4d6f-a713-17fd06822966
176720,-88.6848439262,16.5445313780,-88.6839456109,16.5453924935,16.5451817096,-88.6848753691,16.5450891481,-88.6847680807,jones_holly,2017-02-08 01:46:45.029529+00:00,89bc15f7-0147-4490-8544-104a2ef9fafa
176720,-88.6848439262,16.5445313780,-88.6839456109,16.5453924935,16.5451585692,-88.6847519875,16.5450480096,-88.6846393347,jones_holly,2017-02-08 01:46:45.395699+00:00,4bd2b6de-5fb3-40a0-bf84-dff25bf001dd
176720,-88.6848439262,16.5445313780,-88.6839456109,16.5453924935,16.5450222980,-88.6848297715,16.5448937402,-88.6847600341,jones_holly,2017-02-08 01:46:43.331223+00:00,18b1391d-bb90-47d0-966c-74b1f62f4153
176720,-88.6848439262,16.5445313780,-88.6839456109,16.5453924935,16.5452974115,-88.6847305298,16.5451971365,-88.6846125126,jones_holly,2017-02-08 01:46:44.691181+00:00,21383fc1-790f-4285-bdfd-661e6af0bdfd
176720,-88.6848439262,16.5445313780,-88.6839456109,16.5453924935,16.5450737211,-88.6847600341,16.5449631614,-88.6846286058,jones_holly,2017-02-08 01:46:45.399377+00:00,789ebd12-f558-489c-ad12-2034a64badf8
176720,-88.6848439262,16.5445313780,-88.6839456109,16.5453924935,16.5451945654,-88.6846420169,16.5450557231,-88.6845320463,jones_holly,2017-02-08 01:46:46.216943+00:00,fbef3c6c-1837-4c2e-b2dd-049920de0e3d
176720,-88.6848439262,16.5445313780,-88.6839456109,16.5453924935,16.5449888730,-88.6847037077,16.5448988825,-88.6845910549,jones_holly,2017-02-08 01:46:45.405959+00:00,1896706d-9ee2-4e68-87a9-c6cf5bc23587
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5480896622,-88.6842611432,16.5480048154,-88.6841538548,callaghan_rachel,2017-02-11 02:18:29.286165+00:00,44e74397-9f4f-45f5-8a4a-192bc0db9385
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5485910289,-88.6841833591,16.5484779001,-88.6840385199,callaghan_rachel,2017-02-11 02:18:29.497521+00:00,0fbd2062-39ae-4bb9-a1fa-0c0092a7555c
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5481886501,-88.6844837666,16.5480896622,-88.6843805015,callaghan_rachel,2017-02-11 02:18:29.503337+00:00,5e59adc6-fc11-4eff-b8a4-60e934e7ad33
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5486115978,-88.6842370033,16.5485190379,-88.6841337383,callaghan_rachel,2017-02-11 02:18:29.512836+00:00,6ebe88ed-a4de-4d89-b0c2-862319a751d7
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5482876379,-88.6843496561,16.5481925068,-88.6842302978,callaghan_rachel,2017-02-11 02:18:30.026466+00:00,fbb1dc1e-bfc3-40c1-bbb9-34cb478061bd
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5487388676,-88.6841967702,16.5486295955,-88.6840586364,callaghan_rachel,2017-02-11 02:18:30.031325+00:00,b26ead1b-ef7a-4856-9a27-cfb710543976
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5487041576,-88.6844301224,16.5486000278,-88.6843174696,callaghan_rachel,2017-02-11 02:18:30.383736+00:00,c74b6175-d15c-4c4c-a64d-20631bc79fe3
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5487182987,-88.6840800941,16.5486090267,-88.6839714646,callaghan_rachel,2017-02-11 02:18:30.570146+00:00,223543c2-92ba-4ee4-838a-869c413955eb
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5488789928,-88.6842584610,16.5487851475,-88.6841444671,callaghan_rachel,2017-02-11 02:18:30.738454+00:00,df81fcb7-4323-426d-9979-197fbc459a8c
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5487851475,-88.6840653419,16.5486771610,-88.6839526892,callaghan_rachel,2017-02-11 02:18:30.896552+00:00,a812982a-2623-4615-b7ec-1fabbfc01f66
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5488712795,-88.6844140291,16.5487491520,-88.6843067408,callaghan_rachel,2017-02-11 02:18:31.082150+00:00,0149c4a6-ef91-44e6-844e-448979198dc0
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5487594364,-88.6845213175,16.5486501644,-88.6844086647,callaghan_rachel,2017-02-11 02:18:31.292298+00:00,2bef5112-229c-4f46-92e5-3261beef9782
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5486655910,-88.6845535040,16.5485704600,-88.6844220757,callaghan_rachel,2017-02-11 02:18:31.479732+00:00,5b39f277-9779-49c9-b6a0-39d8d1f6fba8
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5486103122,-88.6843362451,16.5485293223,-88.6842477322,callaghan_rachel,2017-02-11 02:18:31.651854+00:00,9d9de559-b6c4-4afb-b1b3-5c4881254f6d
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5487864330,-88.6844086647,16.5486784466,-88.6843013763,callaghan_rachel,2017-02-11 02:18:31.828785+00:00,a1fa68a3-cff4-4732-aa6d-3a439ba92ab8
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5487594364,-88.6843375862,16.5486295955,-88.6842302978,callaghan_rachel,2017-02-11 02:18:32.010689+00:00,218e8517-94c0-4985-a145-e5554eabee5e
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5481526545,-88.6849330366,16.5480202421,-88.6847627163,callaghan_rachel,2017-02-11 02:18:32.017056+00:00,22977678-638c-42cf-8f27-4b485136d305
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5483326324,-88.6847989261,16.5482362157,-88.6846554279,callaghan_rachel,2017-02-11 02:18:32.363232+00:00,09116395-3a29-436c-8a2c-764530c2c7a1
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5484663301,-88.6848150194,16.5483544868,-88.6846849322,callaghan_rachel,2017-02-11 02:18:32.568042+00:00,bcc177e9-ed9b-4e45-a675-3e2961599c24
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5482336446,-88.6846902966,16.5481410845,-88.6845830083,callaghan_rachel,2017-02-11 02:18:32.745791+00:00,05707936-2fa6-4b11-9364-07728f2bded7
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5486295955,-88.6847761273,16.5485241801,-88.6846554279,callaghan_rachel,2017-02-11 02:18:32.914826+00:00,6177697d-9f2f-4a5f-935d-aad6f6c58ac0
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5480665222,-88.6847171187,16.5479778187,-88.6845588684,callaghan_rachel,2017-02-11 02:18:33.100852+00:00,108320c0-7c68-44f6-a8a2-7db1c849420c
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5485241801,-88.6847238243,16.5484059090,-88.6845776439,callaghan_rachel,2017-02-11 02:18:33.283471+00:00,42988606-ffe2-410c-9ceb-b47a0de57f39
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5481796512,-88.6842960119,16.5480768066,-88.6841833591,callaghan_rachel,2017-02-11 02:18:31.655166+00:00,487c0e03-8054-4c5a-8083-0ea9bea97049
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5486578777,-88.6849437654,16.5485126101,-88.6847868562,callaghan_rachel,2017-02-11 02:18:33.649328+00:00,7a26223d-29bd-4a81-bbad-49647ec32cb1
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5487812908,-88.6848217249,16.5486617344,-88.6846956611,callaghan_rachel,2017-02-11 02:18:33.490868+00:00,b1b3d2d4-e161-4d77-b01c-0a35ce38efd5
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5481616534,-88.6845803261,16.5480510955,-88.6844596267,callaghan_rachel,2017-02-11 02:18:34.031239+00:00,5e95eb19-2d61-47da-b7a3-d5f5626ceaee
176728,-88.6848439262,16.5479758398,-88.6839456109,16.5488369552,16.5487170131,-88.6847171187,16.5485678889,-88.6845642328,callaghan_rachel,2017-02-11 02:18:34.033065+00:00,4f414fdb-b905-4b15-bdb8-f671ee27a854
176730,-88.6848439262,16.5488369552,-88.6839456109,16.5496980707,16.5490024057,-88.6842343211,16.5489329860,-88.6841484904,kanuck_nate,2017-02-09 07:20:31.295497+00:00,51402622-1082-48cc-9168-bd596402ec6a
176730,-88.6848439262,16.5488369552,-88.6839456109,16.5496980707,16.5490204035,-88.6848485470,16.5489227015,-88.6847573519,kanuck_nate,2017-02-09 07:20:31.297625+00:00,5007fddb-8d16-47c8-a37b-c32ee9b03c10
176730,-88.6848439262,16.5488369552,-88.6839456109,16.5496980707,16.5494497770,-88.6841994524,16.5493289355,-88.6840116978,kanuck_nate,2017-02-09 07:20:31.657625+00:00,89881f4a-c467-46d9-a7f1-e943a52f6647
176730,-88.6848439262,16.5488369552,-88.6839456109,16.5496980707,16.5493237933,-88.6843094230,16.5491900961,-88.6841565371,kanuck_nate,2017-02-09 07:20:31.832600+00:00,6a6321e0-15bb-43d1-b25e-92083af7a8b3
176730,-88.6848439262,16.5488369552,-88.6839456109,16.5496980707,16.5495963295,-88.6841297150,16.5494652036,-88.6839982867,kanuck_nate,2017-02-09 07:20:32.016479+00:00,557f996f-6ea0-422e-84cb-0f4ffa3aa4e6
176730,-88.6848439262,16.5488369552,-88.6839456109,16.5496980707,16.5489921213,-88.6843737960,16.5488892772,-88.6842665076,kanuck_nate,2017-02-09 07:20:32.020579+00:00,834fd315-cac1-4c48-a87b-c907e2d7936e
176730,-88.6848439262,16.5488369552,-88.6839456109,16.5496980707,16.5496348959,-88.6845266819,16.5495500498,-88.6843898892,kanuck_nate,2017-02-09 07:20:32.377310+00:00,c4a59264-af58-4732-a700-5d06a25388f7
176730,-88.6848439262,16.5488369552,-88.6839456109,16.5496980707,16.5488764217,-88.6842477322,16.5488095730,-88.6841672659,kanuck_nate,2017-02-09 07:20:32.027582+00:00,a3ec9077-bd9d-47d3-8a2e-f06158811cde
176730,-88.6848439262,16.5488369552,-88.6839456109,16.5496980707,16.5497094576,-88.6847251654,16.5496348959,-88.6846178770,kanuck_nate,2017-02-09 07:20:32.722404+00:00,3d070f14-623d-4cb6-8d24-7390e27a3349
176730,-88.6848439262,16.5488369552,-88.6839456109,16.5496980707,16.5491463874,-88.6846259236,16.5490821099,-88.6845615506,kanuck_nate,2017-02-09 07:20:32.917462+00:00,aba483f3-33c8-4db1-b643-103ae518b892
176730,-88.6848439262,16.5488369552,-88.6839456109,16.5496980707,16.5497531662,-88.6848270893,16.5496631779,-88.6847358942,kanuck_nate,2017-02-09 07:20:33.091821+00:00,64addef0-2ba6-463b-87d2-64351059398d
176730,-88.6848439262,16.5488369552,-88.6839456109,16.5496980707,16.5495243388,-88.6846232414,16.5493932129,-88.6844891310,kanuck_nate,2017-02-09 07:20:33.264311+00:00,d8c7fe32-239c-49b1-95af-fc1afd0babb7
176730,-88.6848439262,16.5488369552,-88.6839456109,16.5496980707,16.5492312337,-88.6847814918,16.5491155342,-88.6845937371,kanuck_nate,2017-02-09 07:20:33.427608+00:00,3ec96786-5c6e-4bbf-b1f6-a009e9f05ebb
176730,-88.6848439262,16.5488369552,-88.6839456109,16.5496980707,16.5490409723,-88.6847788095,16.5488918483,-88.6845561862,kanuck_nate,2017-02-09 07:20:33.617966+00:00,b83b19ae-2155-40b8-b0b0-8d0d0e1267b0
176730,-88.6848439262,16.5488369552,-88.6839456109,16.5496980707,16.5493495043,-88.6845213175,16.5492209493,-88.6843845248,kanuck_nate,2017-02-09 07:20:33.621492+00:00,54f1d819-ef9a-4b8f-9328-10a5ef6730a4
176730,-88.6848439262,16.5488369552,-88.6839456109,16.5496980707,16.5494934857,-88.6844998598,16.5494112106,-88.6843550205,kanuck_nate,2017-02-09 07:20:33.854475+00:00,3ac6d250-a2ab-4286-9641-c590952d2e2b
176730,-88.6848439262,16.5488369552,-88.6839456109,16.5496980707,16.5493417910,-88.6847600341,16.5492775135,-88.6846044660,kanuck_nate,2017-02-09 07:20:34.283207+00:00,f3db534b-d3ec-4e30-88be-4abfe00776e7
176734,-88.6848439262,16.5505591861,-88.6839456109,16.5514203016,16.5511441222,-88.6842799187,16.5511004139,-88.6842249334,Fisher_Natalie,2017-02-09 19:16:56.084607+00:00,01a18d42-036c-44bc-9f73-519b070961d5
176734,-88.6848439262,16.5505591861,-88.6839456109,16.5514203016,16.5513562357,-88.6848163605,16.5512983866,-88.6847332120,Fisher_Natalie,2017-02-09 19:16:56.099238+00:00,35e708b2-717a-4ab0-80c7-4ff65bacda29
176734,-88.6848439262,16.5505591861,-88.6839456109,16.5514203016,16.5507391776,-88.6845374107,16.5506466188,-88.6844730377,Fisher_Natalie,2017-02-09 19:16:56.490873+00:00,60f19bf9-da52-4139-a236-07df96cd415e
